"1ON6,100,""X-RAY DIFFRACTION"",2.5,50.7,""VAPOR DIFFUSION, HANGING DROP"",7.5,""PEG3000, mgcl2, cacodyltate, pH 7.5, VAPOR DIFFUSION, HANGING DROP, temperature 277K"",277,""2003-02-27"",""1ON6"",""2.3"",34.7,0.234,0.196,0.198,0.196,2.3,27600,""MOLECULAR REPLACEMENT"",";;
"1OMS,100,""X-RAY DIFFRACTION"",2.16,42.62,""VAPOR DIFFUSION, HANGING DROP"",4.6,""PEG 2000 MME, PEG 400, ammonium sulfate, sodium acetate, tris, pH 4.6, VAPOR DIFFUSION, HANGING DROP, temperature 279K"",279,""2003-02-26"",""1OMS"",""2.3"",35.8,0.238,0.208,,0.208,2.3,31810,""MAD"",";;
"1OMR,100,""X-RAY DIFFRACTION"",2.16,42.71,""VAPOR DIFFUSION, HANGING DROP"",8,""ammonium sulfate, TRIS, calcium chloride, magnesium chloride, pH 8.0, VAPOR DIFFUSION, HANGING DROP, temperature 290K"",290,""2003-02-26"",""1OMR"",""1.5"",22.3,0.25,0.249,,0.249,1.5,33042,""MOLECULAR REPLACEMENT"",";;
"1ON3,93,""X-RAY DIFFRACTION"",2.43,49.49,""VAPOR DIFFUSION, SITTING DROP"",4.5,""MPD, sodium acetate, cadmium chloride, pH 4.5, VAPOR DIFFUSION, SITTING DROP, temperature 293K"",293,""2003-02-26"",""1ON3"",""1.9"",23.6,0.213,0.168,0.17,0.168,1.9,228317,""MIR"",";;
"1ON2,100,""X-RAY DIFFRACTION"",1.97,37.47,""VAPOR DIFFUSION"",8.5,""30% PEG 400, 0.15 M Lithium sulfate, pH 8.5, VAPOR DIFFUSION, temperature 293K"",293,""2003-02-26"",""1ON2"",""1.61"",,0.258,0.22,,,1.61,30208,""MOLECULAR REPLACEMENT"",";;
"1OMP,,""X-RAY DIFFRACTION"",2.25,45.33,,,,,""1992-09-14"",""1OMP"",""1.8"",,,0.21,,0.21,1.8,51023,";;
"1ON1,100,""X-RAY DIFFRACTION"",2.52,51.26,""VAPOR DIFFUSION, HANGING DROP"",8.5,""30% PEG 400, 0.15 M Lithium sulfate, pH 8.5, VAPOR DIFFUSION, HANGING DROP, temperature 293K"",293,""2003-02-26"",""1ON1"",""1.75"",,0.246,0.216,,,1.75,32638,""MOLECULAR REPLACEMENT"",";;
"1OMO,100,""X-RAY DIFFRACTION"",2.65,53.55,""VAPOR DIFFUSION, HANGING DROP"",4.9,""Protein 15 mg/mL, MPD (~20%), 100 mM NaCl, 10 mM Tris, pH 4.9, VAPOR DIFFUSION, HANGING DROP, temperature 295K"",295,""2003-02-25"",""1OMO"",""2.32"",32.1,0.262,0.203,0.213,0.213,2.32,29537,""MAD"",";;
"1ON0,100,""X-RAY DIFFRACTION"",2.5,50.51,""VAPOR DIFFUSION, HANGING DROP"",7.5,""5mM Tris, 20% PEG 8k, 0.2 M Ammonium Sulfate, 50 mM Sodium Chloride, and 5 mM DTT, pH 7.5, VAPOR DIFFUSION, HANGING DROP, temperature 293K"",293,""2003-02-26"",""1ON0"",""2.2"",35.8,0.289,0.225,0.331,0.259,2.2,69770,""SAD"",";;
"1OMZ,100,""X-RAY DIFFRACTION"",2.51,50.91,""VAPOR DIFFUSION, HANGING DROP"",7.5,""PEG3000, magnesium chloride, cacodylate, pH 7.5, VAPOR DIFFUSION, HANGING DROP, temperature 277K"",277,""2003-02-26"",""1OMZ"",""2.1"",29,0.233,0.201,0.203,0.201,2.1,38939,""MOLECULAR REPLACEMENT"",";;
"1NRI,100,""X-RAY DIFFRACTION"",2.09,41.08,""VAPOR DIFFUSION, HANGING DROP"",6.5,""PEGME 5000, Ammonium Sulfate,MES, EDTA, pH 6.5, VAPOR DIFFUSION, HANGING DROP, temperature 298K"",298,""2003-01-24"",""1NRI"",""1.9"",23,0.246,0.2116,,0.216,1.9,21252,""MAD"",";;
,100,,,,,,,,,,,,,,,,,,,;;
,,,,,,,,,,,,,,,,,,,,;;
"1O3I,298,""X-RAY DIFFRACTION"",2.98,58.71,""VAPOR DIFFUSION"",8.1,""sodium citrate soak at target pH (9.41). vapor diffusion at 298 K, pH 8.10"",298,""2003-03-06"",""1O3I"",""1.51"",,0.202,0.188,,0.19,1.51,29729,""FOURIER SYNTHESIS"",";;
"1O3H,298,""X-RAY DIFFRACTION"",2.99,58.91,""VAPOR DIFFUSION"",8.1,""magnesium citrate soak at target pH (9.12). vapor diffusion at 298 K, pH 8.10"",298,""2003-03-06"",""1O3H"",""1.53"",,0.208,0.179,,0.181,1.53,30674,""FOURIER SYNTHESIS"",";;
"1NRG,100,""X-RAY DIFFRACTION"",2.1,40.86,""VAPOR DIFFUSION, HANGING DROP"",7.5,""potassium/sodium tartarate, potassium phosphate, 2-mercaptoethanol, pH 7.5, VAPOR DIFFUSION, HANGING DROP, temperature 298K"",298,""2003-01-24"",""1NRG"",""1.95"",44.3,0.253,0.192,0.201,0.192,1.95,16953,""MOLECULAR REPLACEMENT"",";;
"1O3G,298,""X-RAY DIFFRACTION"",3,58.96,""VAPOR DIFFUSION"",8.1,""magnesium sulfate soak at target pH (7.05). vapor diffusion at 298 K, pH 8.10"",298,""2003-03-06"",""1O3G"",""1.55"",,0.205,0.181,,0.183,1.55,30901,""FOURIER SYNTHESIS"",";;
"1NRF,100,""X-RAY DIFFRACTION"",2.34,47.11,""VAPOR DIFFUSION, HANGING DROP"",6.95,""18% PEG 8000, 5% Glycerol, 50mM CaCl2 in 0.1M Cacodylate, pH 6.95, VAPOR DIFFUSION, HANGING DROP, temperature 293K"",293,""2003-01-24"",""1NRF"",""2.5"",40,0.257,0.204,,,2.5,8827,""MOLECULAR REPLACEMENT"",";;
"1O3F,298,""X-RAY DIFFRACTION"",3,58.95,""VAPOR DIFFUSION"",8.1,""magnesium sulfate soak at target pH (6.08). vapor diffusion at 298 K, pH 8.10"",298,""2003-03-06"",""1O3F"",""1.55"",,0.213,0.187,,0.189,1.55,27558,""FOURIER SYNTHESIS"",";;
"1O3E,298,""X-RAY DIFFRACTION"",3,58.97,""VAPOR DIFFUSION"",8.1,""magnesium sulfate soak at target pH (5.80). vapor diffusion at 298 K, pH 8.10"",298,""2003-03-06"",""1O3E"",""1.64"",,0.19,0.17,,0.172,1.64,23162,""FOURIER SYNTHESIS"",";;
"1NS5,90,""X-RAY DIFFRACTION"",1.86,33.44,,,""20% PEG 3350, 0.2M LICL2"",,""2003-01-27"",""1NS5"",""1.68"",14.014,0.213,0.145,,0.145,1.68,31194,""MAD"",";;
"1O3T,258,""X-RAY DIFFRACTION"",3.17,60.84,""VAPOR DIFFUSION, HANGING DROP"",5.5,""PEG 3350, MES, NACL, MGCL2, CACL2, CAMP, NAN3, DITHIOTHREITOL, SPERMINE, ";;
N-OCTYL-B-D-GLUCOPYRANOSIDE, pH 5.5, VAPOR DIFFUSION, HANGING DROP ;;
"at 293K"",293,""2003-03-18"",""1O3T"",""2.8"",31,0.303,0.23,,0.2301,2.8,14452,";;
"1O45,100,""X-RAY DIFFRACTION"",2.2,41.9,,5.5,""pH 5.50"",,""2003-06-15"",""1O45"",""1.8"",19.6,,0.2,,0.2,1.8,9571,""MR"",";;
"1NRS,,""X-RAY DIFFRACTION"",2.56,51.99,,,,,""1994-01-18"",""1NRS"",""2.4"",,,,,0.146,2.4,11797,";;
"1NS4,277,""X-RAY DIFFRACTION"",2.18,43.09,""VAPOR DIFFUSION, HANGING DROP"",6,""MES, methylether-PEG-5000, NaCl, pH 6.00, VAPOR DIFFUSION, HANGING DROP, temperature 277K"",277,""2003-01-27"",""1NS4"",""1.85"",,0.213,0.152,0.156,0.156,1.85,59702,""FOURIER SYNTHESIS"",";;
"1O3S,108,""X-RAY DIFFRACTION"",4.1,69.8,""VAPOR DIFFUSION, HANGING DROP"",6.23,""PEG 8000, 1,4-DIOXANE, MES, NACL, MGCL2, CAMP, pH 6.23, VAPOR DIFFUSION, HANGING DROP ";;
"at 293K"",293,""2003-03-18"",""1O3S"",""3"",61.4,0.308,0.26,,0.2601,3,10352,";;
"1O44,100,""X-RAY DIFFRACTION"",2.2,41.9,,5.5,""pH 5.50"",,""2003-06-15"",""1O44"",""1.7"",19.9,,0.19,,0.19,1.7,11323,""MR"",";;
"1NRR,,""X-RAY DIFFRACTION"",2.5,50.77,,,,,""1994-01-18"",""1NRR"",""2.4"",,,,,0.145,2.4,12963,";;
"1NS3,,""X-RAY DIFFRACTION"",2.66,53.82,,,,,""1997-04-05"",""1NS3"",""2.8"",,,0.204,,0.204,2.8,";;
"1O3R,108,""X-RAY DIFFRACTION"",3.97,68.8,""VAPOR DIFFUSION, HANGING DROP"",6.23,""PEG 8000, 1,4-DIOXANE, MES, NACL, MGCL2, CAMP, pH 6.23, ";;
"VAPOR DIFFUSION, HANGING DROP at 293K"",293,""2003-03-18"",""1O3R"",""3"",54.7,0.283,0.233,,0.2331,3,9519,";;
"1O43,100,""X-RAY DIFFRACTION"",2.2,41.9,,5.5,""pH 5.50"",,""2003-06-15"",""1O43"",""1.5"",22.7,,0.196,,0.196,1.5,16455,""MR"",";;
"1NRQ,,""X-RAY DIFFRACTION"",2.88,57.32,,,,,""1994-01-18"",""1NRQ"",""3.5"",,,0.217,,0.217,3.5,3556,";;
"1NS2,277,""X-RAY DIFFRACTION"",2.23,44.48,""VAPOR DIFFUSION, HANGING DROP"",6,""MES, methylether PEG-5000, NaCl, pH 6.00, VAPOR DIFFUSION, HANGING DROP, temperature 277K"",277,""2003-01-27"",""1NS2"",""1.95"",,0.229,0.163,0.166,0.166,1.95,50822,""FOURIER SYNTHESIS"",";;
"1O3Q,108,""X-RAY DIFFRACTION"",4.01,69.1,""VAPOR DIFFUSION, HANGING DROP"",6.23,""PEG 8000, 1,4-DIOXANE, MES, NACL, MGCL2, CAMP, pH 6.23, ";;
"VAPOR DIFFUSION, HANGING DROP at 293K"",293,""2003-03-18"",""1O3Q"",""3"",57.5,0.318,0.252,,0.2521,3,9976,";;
"1O42,100,""X-RAY DIFFRACTION"",2.2,41.9,,5.5,""pH 5.50"",,""2003-06-15"",""1O42"",""1.7"",31.9,,0.192,,0.192,1.7,11617,""MR"",";;
"1NRP,,""X-RAY DIFFRACTION"",2.76,55.46,,,,,""1994-01-18"",""1NRP"",""3"",,,,,0.199,3,5696,";;
"1O3P,298,""X-RAY DIFFRACTION"",2,38.5,""VAPOR DIFFUSION"",6.5,""2-propanol, PEG 4000, pH 6.5, vapor diffusion at 298 K, pH 6.50"",298,""2003-03-06"",""1O3P"",""1.81"",,0.249,0.191,,0.195,1.81,15319,""FOURIER SYNTHESIS"",";;
"1O41,100,""X-RAY DIFFRACTION"",2.2,41.9,,5.5,""pH 5.50"",,""2003-06-15"",""1O41"",""1.7"",19.6,,0.209,,0.209,1.7,10710,""MR"",";;
"1NRO,,""X-RAY DIFFRACTION"",2.75,55.23,,,,,""1994-01-18"",""1NRO"",""3.1"",,,,,0.171,3.1,4572,";;
"1NS0,277,""X-RAY DIFFRACTION"",2.2,43.53,""VAPOR DIFFUSION, HANGING DROP"",6,""MES, methylether-PEG 5000, NaCl, pH 6.00, VAPOR DIFFUSION, HANGING DROP, temperature 277K"",277,""2003-01-27"",""1NS0"",""1.85"",,0.21,0.16,0.163,0.163,1.85,60654,""FOURIER SYNTHESIS"",";;
"1O3O,298,""X-RAY DIFFRACTION"",2.93,58.01,""VAPOR DIFFUSION"",8.1,""sodium citrate soak at target pH (9.25). vapor diffusion at 298 K, pH 8.10"",298,""2003-03-06"",""1O3O"",""1.55"",,0.209,0.19,,0.192,1.55,29068,""FOURIER SYNTHESIS"",";;
"1NRN,,""X-RAY DIFFRACTION"",2.84,56.74,,,,,""1994-01-18"",""1NRN"",""3.1"",,,,,0.179,3.1,4396,";;
"1O3N,298,""X-RAY DIFFRACTION"",2.96,58.48,""VAPOR DIFFUSION"",8.1,""magnesium sulfate soak at target pH (9.07). vapor diffusion at 298 K, pH 8.10"",298,""2003-03-06"",""1O3N"",""1.55"",,0.195,0.17,,0.172,1.55,32081,""FOURIER SYNTHESIS"",";;
"1O3M,298,""X-RAY DIFFRACTION"",3.01,59.18,""VAPOR DIFFUSION"",8.1,""magnesium sulfate soak at target pH (8.60). vapor diffusion at 298 K, pH 8.10"",298,""2003-03-06"",""1O3M"",""1.55"",,0.2,0.173,,0.175,1.55,28627,""FOURIER SYNTHESIS"",";;
"1NQZ,90,""X-RAY DIFFRACTION"",1.96,37.21,""VAPOR DIFFUSION, HANGING DROP"",6,""PEG1500, MES buffer, pH 6.0, VAPOR DIFFUSION, HANGING DROP, temperature 293K"",293,""2003-01-23"",""1NQZ"",""1.7"",,0.258,0.216,,,1.7,19112,""MOLECULAR REPLACEMENT"",";;
"1O2Z,298,""X-RAY DIFFRACTION"",2.96,58.51,""VAPOR DIFFUSION"",8.1,""sodium citrate soak at target pH (8.99). vapor diffusion at 298 K, pH 8.10"",298,""2003-03-06"",""1O2Z"",""1.65"",,0.234,0.188,,0.193,1.65,24557,""FOURIER SYNTHESIS"",";;
"1NQY,90,""X-RAY DIFFRACTION"",1.97,37.62,""VAPOR DIFFUSION, HANGING DROP"",6,""PEG1500, MES buffer, pH 6.0, VAPOR DIFFUSION, HANGING DROP, temperature 298K"",298,""2003-01-23"",""1NQY"",""2.09"",,0.279,0.2,,,2.09,10529,""MIR"",";;
"1O2Y,285,""X-RAY DIFFRACTION"",2.97,58.56,""VAPOR DIFFUSION"",8.1,""sodium citrate soak at target pH (9.08). vapor diffusion at 298 K, pH 8.10"",298,""2003-03-06"",""1O2Y"",""1.45"",,0.224,0.204,,0.206,1.45,43779,""FOURIER SYNTHESIS"",";;
"1NQX,100,""X-RAY DIFFRACTION"",2.91,57.73,""VAPOR DIFFUSION, SITTING DROP"",6.5,""PEG 400, lithium sulphate, MOPS, pH 6.5, VAPOR DIFFUSION, SITTING DROP, temperature 293K"",293,""2003-01-23"",""1NQX"",""1.82"",,0.189,0.174,0.174,0.174,1.82,85047,""MOLECULAR REPLACEMENT"",";;
"1NR9,100,""X-RAY DIFFRACTION"",2.42,49.08,""VAPOR DIFFUSION, HANGING DROP"",5.2,""Potassium/Sodium Tartrate, Sodium Citrate, Ammonium Sulfate, pH 5.2, VAPOR DIFFUSION, HANGING DROP, temperature 298K"",298,""2003-01-24"",""1NR9"",""2.7"",34.8,0.275,0.206,0.211,0.206,2.7,24805,""autoSHARP"",";;
"1O2X,285,""X-RAY DIFFRACTION"",3,59,""VAPOR DIFFUSION"",8.1,""magnesium sulfate soak at target pH (7.57). vapor diffusion at 298 K, pH 8.10"",298,""2003-03-06"",""1O2X"",""1.46"",,0.231,0.217,,0.217,1.46,37894,""FOURIER SYNTHESIS"",";;
"1O39,298,""X-RAY DIFFRACTION"",2.98,58.66,""VAPOR DIFFUSION"",8.1,""sodium citrate soak at target pH (10.35). vapor diffusion at 298 K, pH 8.10"",298,""2003-03-06"",""1O39"",""1.59"",,0.195,0.183,,0.184,1.59,25478,""FOURIER SYNTHESIS"",";;
"1NQW,100,""X-RAY DIFFRACTION"",2.91,57.72,""VAPOR DIFFUSION, SITTING DROP"",6.5,""PEG 400, lithium sulphate, MOPS, pH 6.5, VAPOR DIFFUSION, SITTING DROP, temperature 293.0K"",293,""2003-01-23"",""1NQW"",""2.2"",,0.177,0.161,0.161,0.161,2.2,49207,""MOLECULAR REPLACEMENT"",";;
"1NR8,100,""X-RAY DIFFRACTION"",1.81,31.5,""VAPOR DIFFUSION, HANGING DROP"",6.3,""PEG 8000, AMMONIUM ACETATE, SODIUM CACODYLATE, pH 6.3, VAPOR DIFFUSION, HANGING DROP, temperature 298K"",298,""2003-01-24"",""1NR8"",""1.66"",,0.228,0.197,0.214,0.214,1.66,5429,""SAD"",";;
",100,,,,""VAPOR DIFFUSION, HANGING DROP"",6,""ISOPROPANOL, MAGNESIUM CHLORIDE, MES, pH 6.0, VAPOR DIFFUSION, HANGING DROP, temperature 298K"",298,,,,,,,,,,,,";;
"1O2W,285,""X-RAY DIFFRACTION"",3,58.95,""VAPOR DIFFUSION"",8.1,""magnesium sulfate soak at target pH (7.02). vapor diffusion at 298 K, pH 8.10"",298,""2003-03-06"",""1O2W"",""1.38"",,0.228,0.203,,0.205,1.38,51732,""FOURIER SYNTHESIS"",";;
"1O38,285,""X-RAY DIFFRACTION"",2.99,58.93,""VAPOR DIFFUSION"",8.1,""magnesium sulfate soak at target pH (7.50). vapor diffusion at 298 K, pH 8.10"",298,""2003-03-06"",""1O38"",""1.38"",,0.197,0.19,,0.191,1.38,52327,""FOURIER SYNTHESIS"",";;
"1NQV,100,""X-RAY DIFFRACTION"",2.91,57.74,""VAPOR DIFFUSION, SITTING DROP"",7.5,""sodium-potassium tartrate, HEPES, pH 7.5, VAPOR DIFFUSION, SITTING DROP, temperature 293.0K"",293,""2003-01-23"",""1NQV"",""2.05"",,0.181,0.155,0.155,0.155,2.05,60309,""MOLECULAR REPLACEMENT"",";;
"1NR7,100,""X-RAY DIFFRACTION"",2.76,55.5,""VAPOR DIFFUSION, SITTING DROP"",6.8,""sodium phosphate, sodium chloride, PEG 8000, MPD, sodium azide, OBG, pH 6.8, VAPOR DIFFUSION, SITTING DROP, temperature 298K"",298,""2003-01-23"",""1NR7"",""3.3"",53.4,0.301,0.218,0.24,0.2181,3.3,101143,""MOLECULAR REPLACEMENT"",";;
"1O2V,285,""X-RAY DIFFRACTION"",2.98,58.78,""VAPOR DIFFUSION"",8.1,""magnesium sulfate soak at target pH (6.36). vapor diffusion at 298 K, pH 8.10"",298,""2003-03-06"",""1O2V"",""1.5"",,0.231,0.211,,0.211,1.5,37598,""FOURIER SYNTHESIS"",";;
"1O37,285,""X-RAY DIFFRACTION"",3.01,59.16,""VAPOR DIFFUSION"",8.1,""sodium citrate soak at target pH (10.30). vapor diffusion at 298 K, pH 8.10"",298,""2003-03-06"",""1O37"",""1.45"",,0.241,0.225,,0.227,1.45,42182,""FOURIER SYNTHESIS"",";;
"1NQU,100,""X-RAY DIFFRACTION"",2.93,58.05,""VAPOR DIFFUSION, SITTING DROP"",7.5,""sodium-potassium tartrate, HEPES, pH 7.5, VAPOR DIFFUSION, SITTING DROP, temperature 293.0K"",293,""2003-01-23"",""1NQU"",""1.75"",,0.157,0.142,0.142,0.142,1.75,97592,""MOLECULAR REPLACEMENT"",";;
"1NR6,100,""X-RAY DIFFRACTION"",3.85,68.06,""VAPOR DIFFUSION"",7,""AMMONIUM SULFATE, CYMAL5, pH 7.0, VAPOR DIFFUSION, temperature 298K"",298,""2003-01-23"",""1NR6"",""2.1"",46.2,0.268,0.231,0.231,0.231,2.1,48402,""MOLECULAR REPLACEMENT"",";;
"1O2U,285,""X-RAY DIFFRACTION"",2.96,58.51,""VAPOR DIFFUSION"",8.1,""sodium citrate soak at target pH (10.34). vapor diffusion at 298 K, pH 8.10"",298,""2003-03-06"",""1O2U"",""1.41"",,0.207,0.196,,0.197,1.41,48288,""FOURIER SYNTHESIS"",";;
"1O36,298,""X-RAY DIFFRACTION"",2.97,58.59,""VAPOR DIFFUSION"",8.1,""magnesium sulfate soak at target pH (7.03). vapor diffusion at 298 K, pH 8.10"",298,""2003-03-06"",""1O36"",""1.7"",,0.216,0.188,,0.191,1.7,20567,""FOURIER SYNTHESIS"",";;
"1NQT,100,""X-RAY DIFFRACTION"",2.76,55.36,""VAPOR DIFFUSION, HANGING DROP"",6.8,""sodium phosphate, PEG 8000 sodium azide, sodium chloride, MPD and OBG, pH 6.8, VAPOR DIFFUSION, HANGING DROP, temperature 298K"",298,""2003-01-23"",""1NQT"",""3.5"",59.9,0.276,0.207,0.23,0.2071,3.5,87237,""MOLECULAR REPLACEMENT"",";;
"1NR5,293,""X-RAY DIFFRACTION"",2.39,48.04,""VAPOR DIFFUSION, SITTING DROP"",8,""Ammonium Sulphate, pH 8, VAPOR DIFFUSION, SITTING DROP, temperature 277K"",277,""2003-01-23"",""1NR5"",""2.1"",40.4,0.232,0.185,0.191,0.185,2.1,48900,""MOLECULAR REPLACEMENT"",";;
"1O2T,298,""X-RAY DIFFRACTION"",2.99,58.82,""VAPOR DIFFUSION"",8.1,""magnesium sulfate soak at target pH (8.99). vapor diffusion at 298 K, pH 8.10"",298,""2003-03-06"",""1O2T"",""1.62"",,0.202,0.179,,0.182,1.62,26129,""FOURIER SYNTHESIS"",";;
"1O35,298,""X-RAY DIFFRACTION"",3,59.03,""VAPOR DIFFUSION"",8.1,""magnesium sulfate soak at target pH (6.36). vapor diffusion at 298 K, pH 8.10"",298,""2003-03-06"",""1O35"",""1.41"",,0.198,0.164,,0.167,1.41,41480,""FOURIER SYNTHESIS"",";;
"1O3D,298,""X-RAY DIFFRACTION"",2.99,58.93,""VAPOR DIFFUSION"",8.1,""magnesium sulfate soak at target pH (8.20). vapor diffusion at 298 K, pH 8.10"",298,""2003-03-06"",""1O3D"",""1.33"",,0.211,0.194,,0.196,1.33,43636,""FOURIER SYNTHESIS"",";;
"1O3C,298,""X-RAY DIFFRACTION"",3,58.99,""VAPOR DIFFUSION"",8.1,""magnesium sulfate soak at target pH (6.44). vapor diffusion at 298 K, pH 8.10"",298,""2003-03-06"",""1O3C"",""1.64"",,0.198,0.18,,0.181,1.64,22741,""FOURIER SYNTHESIS"",";;
"1O3B,298,""X-RAY DIFFRACTION"",3,58.93,""VAPOR DIFFUSION"",8.1,""magnesium sulfate soak at target pH (5.65). vapor diffusion at 298 K, pH 8.10"",298,""2003-03-06"",""1O3B"",""1.75"",,0.204,0.167,,0.17,1.75,19212,""FOURIER SYNTHESIS"",";;
"1O3A,298,""X-RAY DIFFRACTION"",3,58.98,""VAPOR DIFFUSION"",8.1,""magnesium sulfate soak at target pH (4.69). vapor diffusion at 298 K, pH 8.10"",298,""2003-03-06"",""1O3A"",""2"",,0.229,0.186,,0.194,2,11445,""FOURIER SYNTHESIS"",";;
"1NSM,277,""X-RAY DIFFRACTION"",2.19,43.49,""VAPOR DIFFUSION, HANGING DROP"",6,""MES, methylether PEG-5000, NaCl, pH 6.00, VAPOR DIFFUSION, HANGING DROP, temperature 277K"",277,""2003-01-28"",""1NSM"",""1.85"",,0.236,0.176,0.179,0.179,1.85,56210,""FOURIER SYNTHESIS"",";;
"1O4M,100,""X-RAY DIFFRACTION"",2.2,41.9,,5.5,""pH 5.50"",,""2003-06-15"",""1O4M"",""1.6"",17.1,,0.19,,0.19,1.6,12907,""MR"",";;
"1NSL,100,""X-RAY DIFFRACTION"",2.76,57.33,,,,,""2003-01-27"",""1NSL"",""2.7"",30.671,0.27817,0.25625,,0.25808,2.7,33550,""MAD"",";;
"1O4L,100,""X-RAY DIFFRACTION"",2.2,41.9,,5.5,""pH 5.50"",,""2003-06-15"",""1O4L"",""1.65"",23.9,,0.198,,0.198,1.65,12473,""MR"",";;
"1NSK,,""X-RAY DIFFRACTION"",3.06,59.76,,,,,""1995-07-04"",""1NSK"",""2.8"",29.63,0.294,0.249,,0.249,2.8,26512,";;
"1O4K,100,""X-RAY DIFFRACTION"",2.2,41.9,,5.5,""pH 5.50"",,""2003-06-15"",""1O4K"",""1.57"",17.9,,0.193,,0.193,1.57,14497,""MR"",";;
"1NSJ,277,""X-RAY DIFFRACTION"",2.71,45,,7.5,""PROTEIN 19.4 MG/ML IN 0.05 M POTASSIUM PHOSPHATE PH 7.5, 1MM EDTA, 0.4 MM DTT MIXED WITH RESERVOIR 1:1 CONTAINING 1.5-2.1 M AMMONIUM SULFATE, 10 MM COCL2, 0.1 M MES PH 6.5,"",,""1996-09-13"",""1NSJ"",""2"",32.1,0.243,0.192,,0.192,2,17833,""MULTIPLE ISOMORPHOUS REPLACEMENT"",";;
"1O4J,100,""X-RAY DIFFRACTION"",2.2,41.9,,5.5,""pH 5.50"",,""2003-06-15"",""1O4J"",""1.7"",22.4,,0.187,,0.187,1.7,11357,""MR"",";;
"1NSI,100,""X-RAY DIFFRACTION"",,78,,5,""pH 5.0"",,""1999-01-10"",""1NSI"",""2.55"",,0.243,0.209,,0.209,2.55,111401,""MOLECULAR REPLACEMENT"",";;
"1O4I,100,""X-RAY DIFFRACTION"",2.2,41.9,,5.5,""pH 5.50"",,""2003-06-15"",""1O4I"",""1.75"",18,,0.207,,0.207,1.75,10492,""MR"",";;
"1O4H,100,""X-RAY DIFFRACTION"",2.2,41.9,,5.5,""pH 5.50"",,""2003-06-15"",""1O4H"",""2.25"",29.2,,0.156,,0.156,2.25,4785,""MR"",";;
"1NSG,,""X-RAY DIFFRACTION"",2.67,50,,,,,""1997-07-01"",""1NSG"",""2.2"",,0.265,0.196,,0.196,2.2,12508,";;
"1O4G,100,""X-RAY DIFFRACTION"",2.2,41.9,,5.5,""pH 5.50"",,""2003-06-15"",""1O4G"",""1.55"",32.1,,0.199,,0.199,1.55,13667,""MR"",";;
"1NSF,80,""X-RAY DIFFRACTION"",2.81,56.23,,6.05,""pH 6.05"",,""1998-06-26"",""1NSF"",""1.9"",35.5,0.244,0.224,,0.224,1.9,50548,""MAD"",";;
"1O4F,100,""X-RAY DIFFRACTION"",2.2,41.9,,5.5,""pH 5.50"",,""2003-06-15"",""1O4F"",""2"",26.7,,0.164,,0.164,2,7015,""MR"",";;
"1NSU,277,""X-RAY DIFFRACTION"",2.22,44.15,""VAPOR DIFFUSION, HANGING DROP"",6,""MES, methylether PEG-5000, NaCl, pH 6.00, VAPOR DIFFUSION, HANGING DROP, temperature 277K"",277,""2003-01-28"",""1NSU"",""1.8"",,0.236,0.173,0.176,0.176,1.8,64719,""FOURIER SYNTHESIS"",";;
"1O4U,100,""X-RAY DIFFRACTION"",3.57,65.25,""VAPOR DIFFUSION,SITTING DROP,NANODROP"",6,""10% PEG-6000, 0.1M MES pH 6.0, VAPOR DIFFUSION,SITTING DROP,NANODROP, temperature 293K"",293,""2003-07-09"",""1O4U"",""2.5"",37.427,0.27225,0.21295,,0.216,2.5,27683,""MOLECULAR REPLACEMENT"",";;
"1O56,298,""X-RAY DIFFRACTION"",1.41,42,""VAPOR DIFFUSION, HANGING DROP"",4.5,""pH 4.50, VAPOR DIFFUSION, HANGING DROP, temperature 298.00K"",298,""2003-08-20"",""1O56"",""0.9"",,,,0.109,,0.9,3059,";;
"1NST,93,""X-RAY DIFFRACTION"",2.21,44.46,,7,""pH 7.0"",,""1998-09-07"",""1NST"",""2.3"",23.8,0.257,0.21,,0.21,2.3,13423,""MOLECULAR REPLACEMENT"",";;
"1O4T,100,""X-RAY DIFFRACTION"",2.55,51.4,,6,""20 % PEG 6000, 1.0 M LiCl, 0.1 M MES, pH 6.0, VAPOR DIFFUSION,SITTING DROP,NANODROP, temperature 293K, pH 6.00"",293,""2003-07-03"",""1O4T"",""1.95"",32.48,0.217,0.16,,0.163,1.95,16875,""MOLECULAR REPLACEMENT"",";;
"1O55,123,""X-RAY DIFFRACTION"",1.67,26,""VAPOR DIFFUSION, HANGING DROP"",4.5,""pH 4.50, VAPOR DIFFUSION, HANGING DROP, temperature 298.00K"",298,""2003-08-20"",""1O55"",""1.04"",,,,0.144,0.138,1.04,2198,";;
"1NSS,277,""X-RAY DIFFRACTION"",2.22,44.05,""VAPOR DIFFUSION, HANGING DROP"",6,""MES, methylether PEG-5000, NaCl, pH 6.00, VAPOR DIFFUSION, HANGING DROP, temperature 277K"",277,""2003-01-28"",""1NSS"",""1.85"",,0.212,0.161,0.164,0.164,1.85,60904,""FOURIER SYNTHESIS"",";;
"1NT4,100,""X-RAY DIFFRACTION"",2.28,46.07,""VAPOR DIFFUSION, HANGING DROP"",6.5,""Ammonium sulfate, PEG 500 mme, pH 6.5, VAPOR DIFFUSION, HANGING DROP, temperature 293K"",293,""2003-01-28"",""1NT4"",""2.4"",29.75,0.284,0.218,0.228,0.218,2.4,26181,""MAD"",";;
